Date,Original,Prediction
2019-12-30,754.0999755859375,734.5001831054688
2019-12-31,754.0999755859375,752.4136962890625
2020-01-01,748.7000122070312,752.2035522460938
2020-01-02,756.9500122070312,751.4197998046875
2020-01-03,742.9500122070312,746.254638671875
2020-01-06,723.25,752.0233764648438
2020-01-07,725.75,740.7044677734375
2020-01-08,724.5,722.0376586914062
2020-01-09,742.8499755859375,727.2374267578125
2020-01-10,740.0499877929688,719.8414306640625
2020-01-13,737.4000244140626,742.9239501953125
2020-01-14,747.9000244140626,738.951416015625
2020-01-15,746.2999877929688,736.1753540039062
2020-01-16,737.2999877929688,742.282958984375
2020-01-17,739.9000244140625,741.3823852539062
2020-01-20,727.2000122070312,735.4267578125
2020-01-21,717.5999755859375,735.1707153320312
2020-01-22,712.5999755859375,727.2386474609375
2020-01-23,723.0,717.3260498046875
2020-01-24,737.4000244140626,712.4369506835938
2020-01-27,740.25,726.836669921875
2020-01-28,737.1500244140625,732.5352172851562
2020-01-29,735.25,737.6799926757812
2020-01-30,730.9000244140625,735.4606323242188
2020-01-31,729.2999877929688,733.5298461914062
2020-02-03,708.9500122070314,727.6580810546875
2020-02-04,715.0,727.556884765625
2020-02-05,724.0499877929688,701.4140014648438
2020-02-06,736.9500122070312,717.478515625
2020-02-07,748.1500244140625,722.7476806640625
2020-02-10,741.0999755859376,733.9365234375
2020-02-11,749.9500122070312,742.0234375
2020-02-12,755.25,737.5285034179688
2020-02-13,747.7999877929688,745.3485717773438
2020-02-14,736.5,751.2901000976562
2020-02-17,738.4000244140625,741.5422973632812
2020-02-18,733.6500244140625,733.2753295898438
2020-02-19,741.0499877929688,734.513671875
2020-02-20,744.2999877929688,729.8025512695312
2020-02-24,725.4500122070311,740.3724975585938
2020-02-25,728.75,742.556640625
2020-02-26,729.4000244140625,723.1664428710938
2020-02-27,735.8499755859376,727.0052490234375
2020-02-28,697.2999877929689,728.1347045898438
2020-03-02,684.2000122070312,729.3320922851562
2020-03-03,687.1500244140625,695.7577514648438
2020-03-04,682.2000122070312,686.2847900390625
2020-03-05,677.9000244140624,687.6429443359375
2020-03-06,657.6500244140625,682.8121337890625
2020-03-09,623.5499877929689,683.2914428710938
2020-03-11,619.3499755859375,652.16259765625
2020-03-12,543.25,626.8531494140625
2020-03-13,568.7999877929688,626.4570922851562
2020-03-16,508.6000061035157,548.7855224609375
2020-03-17,488.3500061035157,535.2276611328125
2020-03-18,473.4500122070313,529.923583984375
2020-03-19,428.25,504.69525146484375
2020-03-20,428.1499938964844,459.4795227050781
2020-03-23,308.6499938964844,448.3435974121094
2020-03-24,303.1499938964844,441.5565490722656
2020-03-25,326.79998779296875,338.9854431152344
2020-03-26,341.3999938964844,321.12750244140625
2020-03-27,359.75,336.605224609375
2020-03-30,368.1499938964844,370.95501708984375
2020-03-31,378.99999999999994,381.67755126953125
2020-04-01,358.6499938964844,361.86181640625
2020-04-03,325.45001220703125,385.54742431640625
2020-04-07,388.8500061035156,362.8472900390625
2020-04-08,391.3500061035157,334.9766845703125
2020-04-09,420.1499938964844,376.4778137207031
2020-04-13,418.95001220703125,397.9447021484375
2020-04-15,417.29998779296875,411.5726318359375
2020-04-16,422.54998779296875,412.5598449707031
2020-04-17,478.79998779296875,422.2571105957031
2020-04-20,455.9500122070313,408.9222106933594
2020-04-21,420.6499938964844,465.62640380859375
2020-04-22,431.1499938964844,457.67279052734375
2020-04-23,430.04998779296875,412.8477478027344
2020-04-24,403.95001220703125,423.2728271484375
2020-04-27,427.29998779296875,434.1207580566406
2020-04-28,455.45001220703125,405.97662353515625
2020-04-29,439.10000610351557,424.205078125
2020-04-30,444.8999938964844,454.0941162109375
2020-05-04,402.79998779296875,434.8211669921875
2020-05-05,389.0,448.91064453125
2020-05-06,388.8500061035156,403.3284606933594
2020-05-07,397.35000610351557,397.5892028808594
2020-05-08,382.04998779296875,384.423095703125
2020-05-11,379.5499877929687,399.15753173828125
2020-05-12,386.8500061035157,394.3852233886719
2020-05-13,413.99999999999994,384.9710998535156
2020-05-14,401.95001220703125,384.3779602050781
2020-05-15,388.54998779296875,416.1451416015625
2020-05-18,358.79998779296875,403.10821533203125
2020-05-19,354.5,391.6304626464844
2020-05-20,362.5,364.7040710449219
2020-05-21,357.20001220703125,359.7713623046875
2020-05-22,336.95001220703125,362.0330810546875
2020-05-26,341.29998779296875,365.1828918457031
2020-05-27,387.0,344.5314636230469
2020-05-28,390.95001220703125,344.2129821777344
2020-05-29,384.95001220703125,375.0405578613281
2020-06-01,396.95001220703125,399.1837463378906
2020-06-02,410.1000061035156,379.2708740234375
2020-06-03,409.54998779296875,398.54840087890625
2020-06-04,394.3500061035157,402.3811950683594
2020-06-05,405.29998779296875,413.4647216796875
2020-06-08,430.25,394.1373291015625
2020-06-09,420.04998779296875,399.12200927734375
2020-06-10,427.45001220703125,429.92694091796875
2020-06-11,413.4500122070313,423.5904235839844
2020-06-12,408.00000000000006,421.2303161621094
2020-06-15,389.6000061035156,416.7707214355469
2020-06-16,381.54998779296875,398.2339782714844
2020-06-17,389.6000061035156,394.57452392578125
2020-06-18,405.3999938964844,382.9603271484375
2020-06-19,417.04998779296875,388.6695251464844
2020-06-22,430.1499938964844,402.2059020996094
2020-06-23,443.6499938964844,418.8787841796875
2020-06-24,424.64999389648443,428.15447998046875
2020-06-25,421.7000122070312,438.4176025390625
2020-06-26,424.8500061035156,428.0257263183594
2020-06-29,404.7999877929688,414.7677917480469
2020-06-30,406.6499938964844,424.17913818359375
2020-07-01,433.25,406.10980224609375
2020-07-02,423.2000122070312,409.4158935546875
2020-07-03,428.45001220703125,426.89434814453125
2020-07-06,434.0,430.56689453125
2020-07-07,447.3500061035156,426.8829345703125
2020-07-08,444.1499938964844,435.0218811035156
2020-07-09,453.75,439.5483093261719
2020-07-10,439.6000061035156,448.0852966308594
2020-07-13,440.04998779296875,450.2021789550781
2020-07-14,417.70001220703125,440.14691162109375
2020-07-15,426.6499938964844,438.28839111328125
2020-07-16,434.0,421.3110046386719
2020-07-17,433.1000061035157,431.63092041015625
2020-07-20,434.0,431.20782470703125
2020-07-21,446.20001220703125,434.2266845703125
2020-07-22,478.95001220703125,436.6018981933594
2020-07-23,460.8500061035156,446.2843322753906
2020-07-24,445.6000061035156,477.24468994140625
2020-07-27,431.54998779296875,460.43505859375
2020-07-28,437.04998779296875,442.9795227050781
2020-07-29,440.8999938964844,434.60601806640625
2020-07-30,425.8500061035156,434.11767578125
2020-07-31,431.6499938964844,443.3041076660156
2020-08-03,417.3500061035156,432.654296875
2020-08-04,429.14999389648443,429.87493896484375
2020-08-05,434.95001220703125,423.6300354003906
2020-08-06,433.0,427.6773376464844
2020-08-07,433.29998779296875,441.8562927246094
2020-08-10,431.1000061035156,432.6620788574219
2020-08-11,448.0,432.7690734863281
2020-08-12,451.1000061035156,433.39154052734375
2020-08-13,448.1000061035156,445.1507263183594
2020-08-14,435.8500061035156,447.653076171875
2020-08-17,438.1499938964843,449.5939025878906
2020-08-18,445.7999877929688,434.6596374511719
2020-08-19,444.20001220703125,434.1395263671875
2020-08-20,434.95001220703125,444.4898681640625
2020-08-21,440.45001220703125,447.1905517578125
2020-08-24,445.7999877929688,435.4870910644531
2020-08-25,451.7999877929687,441.7841796875
2020-08-26,463.3500061035157,447.37060546875
2020-08-27,473.0499877929688,452.623046875
2020-08-28,509.20001220703125,458.6523132324219
2020-08-31,496.74999999999994,470.8106384277344
2020-09-01,485.70001220703125,497.8811340332031
2020-09-02,484.3999938964844,499.44195556640625
2020-09-03,474.9500122070313,480.37744140625
2020-09-04,455.2000122070313,477.9328308105469
2020-09-07,458.70001220703125,477.9367370605469
2020-09-08,444.3500061035156,457.15509033203125
2020-09-09,431.25,459.9571533203125
2020-09-10,446.8500061035156,451.14532470703125
2020-09-11,447.20001220703125,434.1448059082031
2020-09-14,440.5499877929688,446.7267761230469
2020-09-15,449.5499877929687,450.1184387207031
2020-09-16,446.00000000000006,446.5501403808594
2020-09-17,442.8999938964844,446.5579528808594
2020-09-18,443.3500061035156,447.546630859375
2020-09-21,423.3500061035156,442.99554443359375
2020-09-22,412.0,443.8594970703125
2020-09-23,419.75,428.46270751953125
2020-09-24,402.45001220703125,414.39520263671875
2020-09-25,415.04998779296875,419.0870361328125
2020-09-28,439.25,408.73291015625
2020-09-29,426.8500061035156,413.33966064453125
2020-09-30,424.64999389648443,436.70635986328125
2020-10-01,443.70001220703125,432.8168640136719
2020-10-05,444.1499938964844,422.06817626953125
2020-10-06,449.6499938964844,439.65802001953125
2020-10-07,453.1000061035156,446.3309020996094
2020-10-08,451.8999938964844,446.86151123046875
2020-10-09,468.04998779296875,449.099853515625
2020-10-12,468.0,452.296875
2020-10-13,461.3500061035156,460.91351318359375
2020-10-14,471.29998779296875,469.2173767089844
2020-10-15,462.6000061035157,461.1466979980469
2020-10-16,472.3999938964843,464.1704406738281
2020-10-19,492.9500122070313,467.03790283203125
2020-10-20,493.9500122070313,468.8818664550781
2020-10-21,501.4500122070313,489.0617980957031
2020-10-22,510.29998779296875,490.90887451171875
2020-10-23,507.2000122070313,496.0763854980469
2020-10-26,493.35000610351574,503.8344421386719
2020-10-27,508.1000061035156,506.894775390625
2020-10-28,504.70001220703125,493.02960205078125
2020-10-29,493.8500061035156,498.2549743652344
2020-10-30,492.50000000000006,504.7604675292969
2020-11-02,522.6500244140625,496.52496337890625
2020-11-03,534.1500244140626,490.1567687988281
2020-11-04,525.1500244140626,517.705810546875
2020-11-05,539.2999877929689,533.0376586914062
2020-11-06,541.75,518.5194091796875
2020-11-09,565.0499877929688,535.7655029296875
2020-11-10,583.5999755859375,537.05078125
2020-11-11,608.6500244140624,559.1646118164062
2020-11-12,599.7000122070314,577.2893676757812
2020-11-13,610.3499755859375,593.159423828125
2020-11-17,628.7999877929686,591.7730712890625
2020-11-18,636.2999877929686,595.03271484375
2020-11-19,611.5,619.4752807617188
2020-11-20,607.8499755859375,626.8851928710938
2020-11-23,595.5999755859375,607.0864868164062
2020-11-24,619.6500244140625,599.36767578125
2020-11-25,599.8499755859375,596.9442138671875
2020-11-26,612.5499877929688,615.0441284179688
2020-11-27,601.5999755859375,603.5714111328125
2020-12-01,603.6500244140625,606.5984497070312
2020-12-02,608.0999755859375,603.8372802734375
2020-12-03,602.7000122070314,603.905517578125
2020-12-04,614.5,607.8906860351562
2020-12-07,619.25,603.9514770507812
2020-12-08,620.6500244140625,612.0244140625
2020-12-09,634.2000122070312,618.7294921875
2020-12-10,627.0499877929688,617.0191650390625
2020-12-11,613.25,629.1795043945312
2020-12-14,615.9000244140625,623.538818359375
2020-12-15,607.0999755859375,612.3984985351562
2020-12-16,606.0999755859375,616.0079956054688
2020-12-17,605.4000244140625,606.609375
2020-12-18,609.5,608.8438720703125
2020-12-21,582.5,607.0668334960938
2020-12-22,589.75,606.4921875
2020-12-23,592.4500122070312,583.6158447265625
2020-12-24,610.2000122070312,584.9921264648438
2020-12-28,617.6500244140625,594.5045166015625
2020-12-29,630.2000122070312,608.6888427734375
2020-12-30,625.0999755859375,618.6871948242188
2020-12-31,620.4500122070312,625.6011962890625
2021-01-01,623.7999877929688,621.3877563476562
2021-01-04,624.7000122070314,616.7757568359375
2021-01-05,664.4500122070312,620.6583251953125
2021-01-06,654.2500000000001,624.411376953125
2021-01-07,671.0999755859374,648.139404296875
2021-01-08,672.7000122070312,652.7149047851562
2021-01-11,666.9500122070312,664.4024047851562
2021-01-12,675.7000122070312,668.0870361328125
2021-01-13,687.7999877929688,660.4717407226562
2021-01-14,675.9999999999999,668.1708374023438
2021-01-15,674.8499755859374,679.6514892578125
2021-01-18,657.0,673.8241577148438
2021-01-19,668.75,671.5409545898438
2021-01-20,675.75,654.8280639648438
2021-01-21,675.8499755859375,667.3438720703125
2021-01-22,644.5,673.4375610351562
2021-01-25,658.4000244140625,676.8411865234375
2021-01-27,632.0999755859375,643.0530395507812
2021-01-28,670.7000122070312,655.1133422851562
2021-01-29,662.9000244140626,636.1334838867188
2021-02-01,709.3499755859375,654.2901000976562
2021-02-02,714.2000122070311,664.9978637695312
2021-02-03,733.7999877929688,691.699951171875
2021-02-04,743.9000244140625,713.7095947265625
2021-02-05,719.5999755859375,720.7568359375
2021-02-08,736.1500244140625,728.318115234375
2021-02-09,742.5,715.7518310546875
2021-02-10,734.7999877929688,728.3443603515625
2021-02-11,740.0999755859375,732.8510131835938
2021-02-12,750.4000244140625,728.1734008789062
2021-02-15,794.0,734.6639404296875
2021-02-16,775.0499877929688,743.4556274414062
2021-02-17,777.75,779.9259033203125
2021-02-18,777.0,766.6455078125
2021-02-19,749.6500244140625,766.5812377929688
2021-02-22,719.4500122070311,767.5720825195312
2021-02-23,715.9500122070312,743.4306030273438
2021-02-24,749.4000244140626,717.85693359375
2021-02-25,770.6500244140625,719.6767578125
2021-02-26,724.7999877929688,743.9841918945312
2021-03-01,728.5499877929688,773.3347778320312
2021-03-02,731.25,719.5868530273438
2021-03-03,753.9500122070312,729.0781860351562
2021-03-04,736.7999877929688,730.0454711914062
2021-03-05,730.75,750.197509765625
2021-03-08,743.2999877929688,734.0220947265625
2021-03-09,745.4500122070312,727.3126831054688
2021-03-10,760.75,741.5125732421875
2021-03-12,750.5999755859375,743.8707275390625
2021-03-15,744.4000244140625,755.668701171875
2021-03-16,737.7500000000001,747.4673461914062
2021-03-17,727.9000244140625,729.8221435546875
2021-03-18,718.75,738.5765380859375
2021-03-19,726.25,726.73876953125
2021-03-22,716.2000122070312,717.3123779296875
2021-03-23,730.5499877929688,719.9268188476562
2021-03-24,706.4000244140625,717.67822265625
2021-03-25,694.5999755859375,728.2308959960938
2021-03-26,698.2000122070312,706.332763671875
2021-03-30,695.3499755859375,691.0731811523438
2021-03-31,697.4500122070312,701.1702270507812
2021-04-01,713.0,698.2545776367188
2021-04-05,685.25,697.8988037109375
2021-04-06,677.9000244140624,709.4552612304688
2021-04-07,688.25,683.2235107421875
2021-04-08,681.5999755859375,679.9083251953125
2021-04-09,668.2000122070312,683.6100463867188
2021-04-12,630.7999877929688,685.0247802734375
